recipient,token,filing_token,csv_url,state,date,contribution_amount
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,7/15/2019,25
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,7/17/2019,975
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,7/18/2019,370
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,7/19/2019,250
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,7/23/2019,450
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,7/25/2019,675
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,7/26/2019,1950
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,7/27/2019,25
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,7/29/2019,175
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,7/30/2019,335
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,8/1/2019,3000
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,8/5/2019,130
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,8/6/2019,125
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,8/7/2019,125
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,8/9/2019,625
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,8/12/2019,330
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,8/13/2019,1895
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,8/15/2019,685
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,8/19/2019,50
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,8/20/2019,450
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,8/21/2019,100
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,8/22/2019,50
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,8/25/2019,25
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,8/26/2019,20
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,8/27/2019,375
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,8/29/2019,350
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,8/31/2019,50
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/4/2019,175
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/6/2019,382
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/7/2019,125
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/10/2019,720
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/11/2019,200
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/12/2019,75
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/13/2019,25
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/15/2019,25
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/16/2019,1900
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/17/2019,390
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/18/2019,100
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/19/2019,300
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/22/2019,50
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/23/2019,100
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/24/2019,320
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/25/2019,25
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/26/2019,60
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/27/2019,25
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/4/2019,50
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/7/2019,25
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/8/2019,950
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/9/2019,895
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/10/2019,60
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/11/2019,500
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/13/2019,25
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/14/2019,400
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/15/2019,865
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/16/2019,25
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/17/2019,250
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/18/2019,350
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/19/2019,500
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/20/2019,1000
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/22/2019,760
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/24/2019,100
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/25/2019,25
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/27/2019,25
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/29/2019,1860
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/31/2019,450
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/2/2019,100
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/4/2019,900
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/5/2019,175
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/7/2019,5025
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/8/2019,25
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/9/2019,55
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/11/2019,150
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/12/2019,500
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/13/2019,275
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/14/2019,1100
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/15/2019,285
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/16/2019,10
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/19/2019,200
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/20/2019,30
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/21/2019,100
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/22/2019,50
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/24/2019,10
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/25/2019,275
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/26/2019,1160
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/27/2019,25
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,11/30/2019,900
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,12/2/2019,130
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,12/3/2019,1550
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,12/4/2019,60
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,12/6/2019,50
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,12/7/2019,25
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,12/10/2019,100
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,12/11/2019,100
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,12/13/2019,25
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,12/14/2019,10
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,12/15/2019,505
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,12/17/2019,1415
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,12/18/2019,600
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,12/19/2019,230
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,12/20/2019,100
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,12/22/2019,300
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,12/23/2019,50
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,12/25/2019,25
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,12/26/2019,500
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,12/27/2019,125
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,12/28/2019,110
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,8/31/2020,2185
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/1/2020,2075
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/2/2020,1325
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/3/2020,610
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/4/2020,2225
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/5/2020,675
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/7/2020,2515
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/8/2020,175
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/9/2020,200
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/10/2020,5120
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/11/2020,200
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/12/2020,1450
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/13/2020,975
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/14/2020,1060
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/15/2020,951
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/16/2020,1672
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/17/2020,620
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/18/2020,4790
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/19/2020,2420
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/20/2020,2545
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/21/2020,4350
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/22/2020,1210
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/23/2020,8535
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/24/2020,9055
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/25/2020,3885
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/26/2020,1220
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/27/2020,390
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/28/2020,1315
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/29/2020,11470
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,9/30/2020,1960
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/1/2020,4290
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/2/2020,2620
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/3/2020,3037
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/4/2020,665
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/5/2020,1000
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/6/2020,6859
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/7/2020,1740
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/8/2020,1530
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/9/2020,1050
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/10/2020,720
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/11/2020,1270
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/12/2020,1010
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/13/2020,375
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,AZ,10/14/2020,1355
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,6/26/2019,390
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,6/27/2019,50
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,6/28/2019,200
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,6/29/2019,470
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,6/30/2019,430
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/1/2019,4005
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/2/2019,2508
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/3/2019,750
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/4/2019,170
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/5/2019,4108
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/6/2019,255
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/7/2019,155
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/8/2019,875
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/9/2019,3988
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/10/2019,2774
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/11/2019,1125
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/12/2019,1100
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/13/2019,140
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/14/2019,175
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/15/2019,80
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/16/2019,425
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/17/2019,4454
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/18/2019,7830
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/19/2019,3860
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/20/2019,1050
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/21/2019,225
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/22/2019,550
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/23/2019,3265
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/24/2019,145
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/25/2019,10055
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/26/2019,6575
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/27/2019,100
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/28/2019,110
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/29/2019,1070
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/30/2019,13056
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,7/31/2019,2703
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/1/2019,11275
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/2/2019,1350
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/3/2019,500
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/4/2019,170
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/5/2019,2667
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/6/2019,5310
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/7/2019,12110
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/8/2019,340
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/9/2019,2100
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/10/2019,125
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/12/2019,4408
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/13/2019,20950
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/14/2019,3550
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/15/2019,7365
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/16/2019,485
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/17/2019,2575
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/18/2019,75
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/19/2019,3400
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/20/2019,8620
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/21/2019,2175
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/22/2019,900
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/23/2019,825
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/24/2019,295
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/26/2019,4790
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/27/2019,4780
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/28/2019,1600
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/29/2019,1115
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/30/2019,2120
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,8/31/2019,914
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/1/2019,125
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/2/2019,450
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/3/2019,4100
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/4/2019,1006030
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/5/2019,1850
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/6/2019,1362
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/7/2019,1205
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/8/2019,925
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/9/2019,610
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/10/2019,15030
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/11/2019,11605
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/12/2019,3870
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/13/2019,2070
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/14/2019,75
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/15/2019,320
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/16/2019,8325
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/17/2019,25275
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/18/2019,1810
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/19/2019,5145
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/20/2019,375
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/21/2019,25
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/22/2019,500
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/23/2019,1970
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/24/2019,6705
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/25/2019,510
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/26/2019,1020
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/27/2019,50470
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/28/2019,810
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/29/2019,295
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,9/30/2019,252655
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,10/1/2019,4610
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,10/2/2019,3307
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,10/3/2019,2773
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,10/4/2019,645
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,10/5/2019,800
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,10/6/2019,5600
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,10/7/2019,155
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,10/8/2019,13053
SMP,C00484642,FEC-1458797,http://docquery.fec.gov/csv/797/1458797.csv,CA,10/9/2019,3539
